Id,PostHistoryTypeId,PostId,RevisionGUID,CreationDate,UserId,Text
971,2,890,35cc245a-2489-463a-9815-01418bc10eaf,2008-08-03T23:28:39.890,200,"I follow the article at [http://dev.piwik.org/trac/wiki/HowToSetupDevelopmentEnvironmentWindows][1] to setup an Eclipse environment that has debugging features like you mentioned. The ability to step into the code is a much better way to debug then the old method of var_dump and print at various points to see where your flow goes wrong. When all else fails though and all I have is SSH and vim I still var_dump()/die() to find where the code goes south.


  [1]: http://dev.piwik.org/trac/wiki/HowToSetupDevelopmentEnvironmentWindows"
972,2,891,bc1ec65f-f8b8-4193-8ebb-5497bb53b8cf,2008-08-03T23:32:13.020,234,"print_r( debug_backtrace() );

or something like that :-)"
973,2,893,73b42853-96c5-4cc5-a676-93a7448aad55,2008-08-03T23:38:05.113,234,"It's all about the ease of use/steps required to do something.


If I'm developing a single project on my PC/laptop, git is better, because it is far easier to set up and use. 
You don't need a server, and you don't need to keep typing repository URL's in when you do merges.


If it were just 2 people, I'd say git is also easier, because you can just push and pull from eachother.

Once you get beyond that though, I'd go for subversion, because at that point you need to set up a 'dedicated' server or location. 

You can do this just as well with git as with SVN, but the benefits of git get outweighed by the need to do additional steps to synch with a central server. In SVN you just commit. In git you have to git commit, then git push. The additional step gets annoying simply because you end up doing it so much.

SVN also has the benefit of better GUI tools, however the git ecosystem seems to be catching up quickly, so I wouldn't worry about this in the long term."
976,2,894,b5b8ddc7-6032-4d68-bdf6-42635ad7a301,2008-08-03T23:52:47.360,200,"If you have the ability to use WScript.Shell then you can just execute pscp.exe from the [Putty][1] package. Obviously this is less then ideal but it will get the job done and let you use SCP/SFTP in classic ASP.


  [1]: http://www.chiark.greenend.org.uk/~sgtatham/putty/"
977,2,895,29ee5126-4324-459e-9a8e-4b571302ac8d,2008-08-03T23:56:54.077,243,"I am by no means authoritative, but I believe the only supported path is from 6.5 to 7. Certainly that would be the most sane route, then I believe you can migrate from 7 directly to 2005 pretty painlessly.

As for scripting out all the objects - I would advise against it as you will inevitably miss something (unless you database is truly trivial)."
978,2,896,fd5f0531-e1cc-4c9d-bccb-605d00b0961b,2008-08-03T23:57:46.820,34,"<http://www.php.net/manual/en/migration5.oop.php>

> In PHP 5 there is a new Object Model. PHP's handling of objects has been completely rewritten, allowing for better performance and more features. In previous versions of PHP, objects were handled like primitive types (for instance integers and strings). The drawback of this method was that semantically the whole object was copied when a variable was assigned, or passed as a parameter to a method. In the new approach, objects are referenced by handle, and not by value (one can think of a handle as an object's identifier)."
979,2,897,3ee76718-1233-4fe4-a725-2ff855f1c4d7,2008-08-04T00:05:05.790,137,"Variables containing primitive types are passed by value in PHP5. Variables containing objects are passed by reference. There's quite an interesting article from Linux Journal from 2006 which mentions this and other OO differences between 4 and 5.

<http://www.linuxjournal.com/article/9170>"
983,2,906,3fca43f1-b9bf-4c01-941c-75f10d329125,2008-08-04T00:23:00.123,122,"I worked on a project for my previous employer that used .NET, and there was a built in .resx format we used.  We basically had a file that had all translations in the .resx file, and then multiple files with different translations.  The consequence of this is that you have to be very diligent about ensuring that all strings visible in the application are stored in the .resx, and anytime one is changed you have to update all languages you support.

If you get lazy and don't notify the people in charge of translations, or you embed strings without going through your localization system, it will be a nightmare to try and fix it later.  Similarly, if localization is an afterthought, it will be very difficult to put in place.  Bottom line, if you don't have all visible strings stored externally in a standard place, it will be very difficult to find all that need to be localized.

One other note, very strictly avoid concatenating visible strings directly, such as

    String message = ""The "" + item + "" is on sale!"";
Instead, you must use something like

    String message = String.Format(""The {0} is on sale!"", item);

The reason for this is that different languages often order the words differently, and concatenating strings directly will need a new build to fix, but if you used some kind of string replacement mechanism like above, you can modify your .resx file (or whatever localization files you use) for the specific language that needs to reorder the words."
985,2,908,272240bc-8014-4e17-8340-626c156726c4,2008-08-04T00:23:55.690,243,"If you can find a professional or some other super-enterprise version of Visual Studio 6.0 - it came with a copy of <a href=""http://en.wikipedia.org/wiki/MSDE"">MSDE</a> (Basically the predecessor to SQL Express). I believe MSDE 2000 is still available as a free download from Microsoft, but I don't know if you can migrate directly from 6.5 to 2000.

I think in concept, you won't likely face any danger. Years of practice however tell me that you will always miss some object, permission, or other database item that won't manifest itself immediately. If you can script out the entire dump, the better as you will be less likely to miss something - and if you do miss something, it can be easily added to the script and fixed. I would avoid any manual steps (other than hitting the enter key once) like the plague."
987,2,910,07ba434e-985d-4d6a-80af-70282145c852,2008-08-04T00:24:15.940,136,"With git, you can do practically anything offline, because everybody has their own repository.

Making branches and merging between branches is really easy.

Even if you don't have commit rights for a project, you can still have your own repository online, and publish ""push requests"" for your patches. Everybody who likes your patches can pull them into their project, including the official maintainers.

It's trivial to fork a project, modify it, and still keep merging in the bugfixes from the HEAD branch. 

Git works for the linux kernel developers. That means it is really fast (it has to be), and scales to thousands of contributors. Git also uses less space (upto 30x less space for the Mozilla repository).

Git is very flexible, very TIMTOWTDI (There is more than one way to do it). You can use whatever workflow you want, and git will support it.

Finally, there's github, a great site for hosting your git repositories.

Drawbacks of git: 

 - it's much harder to learn, because git has more concepts and more commands.
 - revisions don't have version numbers like in subversion
 - many git commands are cryptic, and error messages are very user-unfriendly
 - it lacks a good GUI (such as the great TortoiseSVN)"
988,2,911,ed96df86-d672-499d-aad8-69e0883d2966,2008-08-04T00:25:11.227,55,"Replace your hyphens with this:

    &shy;

It's called a ""soft"" hyphen."
990,2,912,184d8bce-7160-4edc-8b7c-8558ccad3d54,2008-08-04T00:25:28.403,200,"Word-wrapping is part of CSS3 (read not yet fully supported) and you can find information on it at [http://www.css3.info/preview/word-wrap/][1].


  [1]: http://www.css3.info/preview/word-wrap/"
991,5,912,1e3e43f5-0cb2-4a3d-b81a-8610cd3c4f6e,2008-08-04T00:29:18.300,200,"Word-wrapping is part of CSS3 (read not yet fully supported) and you can find information on it at [http://www.css3.info/preview/word-wrap/][1]. Another option is the [wbr tag, &amp;shy;, and &amp;#8203;][2] none of which are fully supported either.


  [1]: http://www.css3.info/preview/word-wrap/
  [2]: http://www.quirksmode.org/oddsandends/wbr.html"
1000,2,921,db9ee471-2c5b-447f-91e6-b395c583f89c,2008-08-04T00:35:14.110,91,"Some fun things:

1. Having a PHP and MySQL Application that works well with German and French, but now needs to support Russian and Chinese. I think I move this over to .net, as PHP's Unicode support is - in my opinion - not really good. Sure, juggling around with utf8_de/encode or the mbstring-functions is fun. Almost as fun as having Freddy Krüger visit you at night...

2. Realizing that some languages are a LOT more Verbose than others. German and English are nice examples, and seeing how the German Version destroys the User Interface because too little space was allocated was not fun. Some products gaines some fame for their creative ways to work around that, with Oblivion's ""Schw.Tr.d.Le.En.W."" being memorable :-)

3. Playing around with date formats, woohoo! Yes, there ARE actually people in the world who use date formats where the day goes in the middle. Sooooo much fun trying to find out what 07/02/2008 is supposed to mean, just because some users might believe it could be July 2... But then again, you guys over the pond may believe the same about users who put the month in the middle :-P (I use 2008-02-07 whenever possible. It's clear that it means February 7 and it sorts properly)

4. Anoter fun thing, [Number formats][1]! 10.000,50 vs 10,000.50 vs. 10 000,50 vs. 10'000,50... This is my biggest nightmare right now, having to support a multi-cultural environent but not having any way to reliably know what number format the user will use.


  [1]: http://stackoverflow.com/questions/192/floating-point-number-parsing-is-there-a-catch-all-algorithm"
1001,5,921,84f9a288-09b6-4cbd-a45e-a3dc7a123900,2008-08-04T00:38:49.000,91,"Some fun things:

1. Having a PHP and MySQL Application that works well with German and French, but now needs to support Russian and Chinese. I think I move this over to .net, as PHP's Unicode support is - in my opinion - not really good. Sure, juggling around with utf8_de/encode or the mbstring-functions is fun. Almost as fun as having Freddy Krüger visit you at night...

2. Realizing that some languages are a LOT more Verbose than others. German is a LOT more verbose than English usually, and seeing how the German Version destroys the User Interface because too little space was allocated was not fun. Some products gained some fame for their creative ways to work around that, with Oblivion's ""Schw.Tr.d.Le.En.W."" being memorable :-)

3. Playing around with date formats, woohoo! Yes, there ARE actually people in the world who use date formats where the day goes in the middle. Sooooo much fun trying to find out what 07/02/2008 is supposed to mean, just because some users might believe it could be July 2... But then again, you guys over the pond may believe the same about users who put the month in the middle :-P (I use 2008-02-07 whenever possible. It's clear that it means February 7 and it sorts properly)

4. Anoter fun thing, [Number formats][1]! 10.000,50 vs 10,000.50 vs. 10 000,50 vs. 10'000,50... This is my biggest nightmare right now, having to support a multi-cultural environent but not having any way to reliably know what number format the user will use.

5. Formal or Informal. In some language, there are two ways to address people, a formal way and a more informal way. In English, you just say ""You"", but in German you have to decide between the formal ""Sie"" and the informal ""Du"", same for French Tu/Vous. It's usually a safe bet to choose the formal way, but this is easily overlooked.

6. Calendars. In Europe, the first day of the Week is Monday, whereas in the US it's Sunday. Calendar Widgets are nice. Showing a Calendar with Sunday on the left and Saturday on the right to a European user is not so nice, it confuses them.


  [1]: http://stackoverflow.com/questions/192/floating-point-number-parsing-is-there-a-catch-all-algorithm"
1002,5,921,d25bc9f6-7134-4538-bb53-11c1ffb54269,2008-08-04T00:41:52.583,91,"Some fun things:

1. Having a PHP and MySQL Application that works well with German and French, but now needs to support Russian and Chinese. I think I move this over to .net, as PHP's Unicode support is - in my opinion - not really good. Sure, juggling around with utf8_de/encode or the mbstring-functions is fun. Almost as fun as having Freddy Krüger visit you at night...

2. Realizing that some languages are a LOT more Verbose than others. German is a LOT more verbose than English usually, and seeing how the German Version destroys the User Interface because too little space was allocated was not fun. Some products gained some fame for their creative ways to work around that, with Oblivion's ""Schw.Tr.d.Le.En.W."" being memorable :-)

3. Playing around with date formats, woohoo! Yes, there ARE actually people in the world who use date formats where the day goes in the middle. Sooooo much fun trying to find out what 07/02/2008 is supposed to mean, just because some users might believe it could be July 2... But then again, you guys over the pond may believe the same about users who put the month in the middle :-P, especially because in English, July 2 sounds a lot better than 2nd of July, something that does not neccessarily apply to other languages (i.e. in German, you would never say Juli 2 but always Zweiter Juli). I use 2008-02-07 whenever possible. It's clear that it means February 7 and it sorts properly, but dd/mm vs. mm/dd can be a really tricky problem.

4. Anoter fun thing, [Number formats][1]! 10.000,50 vs 10,000.50 vs. 10 000,50 vs. 10'000,50... This is my biggest nightmare right now, having to support a multi-cultural environent but not having any way to reliably know what number format the user will use.

5. Formal or Informal. In some language, there are two ways to address people, a formal way and a more informal way. In English, you just say ""You"", but in German you have to decide between the formal ""Sie"" and the informal ""Du"", same for French Tu/Vous. It's usually a safe bet to choose the formal way, but this is easily overlooked.

6. Calendars. In Europe, the first day of the Week is Monday, whereas in the US it's Sunday. Calendar Widgets are nice. Showing a Calendar with Sunday on the left and Saturday on the right to a European user is not so nice, it confuses them.


  [1]: http://stackoverflow.com/questions/192/floating-point-number-parsing-is-there-a-catch-all-algorithm"
1005,2,931,b3803044-f04e-4e1a-82b7-3787b54ae559,2008-08-04T00:51:52.843,116,"@Bernard:

That's a good question... I think the code's ok.
From a practical standpoint, we use it in my company every day,
and we run on a pretty wide array of boxes, everything from 2-8 cores.
Of course, YMMV, etc, but it seems to be a reliable and low-overhead
(because it doesn't make a context switch into system-space) method
of timing.

Generally how it works is:

- declare the block of code to be assembler (and volatile, so the
optimizer will leave it alone).
- execute the CPUID instruction.  In addition to getting some CPU information
(which we don't do anything with) it synchronizes the CPU's execution buffer
so that the timings aren't affected by out-of-order execution.
- execute the rdtsc (read timestamp) execution.  This fetches the number of
machine cycles executed since the processor was reset.  This is a 64-bit
value, so with current CPU speeds it will wrap around every 194 years or so.
Interestingly, in the original Pentium reference, they note it wraps around every
5800 years or so.
- the last couple of lines store the values from the registers into
the variables hi and lo, and put that into the 64-bit return value.

Specific notes:

- out-of-order execution can cause incorrect results, so we execute the
""cpuid"" instruction which in addition to giving you some information
about the cpu also synchronizes any out-of-order instruction execution.

- Most OS's synchronize the counters on the CPUs when they start, so
the answer is good to within a couple of nano-seconds.

- The hibernating comment is probably true, but in practice you
probably don't care about timings across hibernation boundaries.

- regarding speedstep: Newer Intel CPUs compensate for the speed
changes and returns an adjusted count.  I did a quick scan over
some of the boxes on our network and found only one box that
didn't have it: a Pentium 3 running some old database server.
(these are linux boxes, so I checked with: grep constant_tsc /proc/cpuinfo)

- I'm not sure about the AMD CPUs, we're primarily an Intel shop,
although I know some of our low-level systems gurus did an
AMD evaluation.

Hope this satisfies your curiosity, it's an interesting and (IMHO)
under-studied area of programming.  You know when Jeff and Joel were
talking about whether or not a programmer should know C?  I was
shouting at them, ""hey forget that high-level C stuff... assembler
is what you should learn if you want to know what the computer is
doing!"""
1014,1,935,78576eea-b976-444d-ba0a-854f1bf51330,2008-08-04T01:00:24.837,246,String literals and escape characters in postgresql
1015,3,935,78576eea-b976-444d-ba0a-854f1bf51330,2008-08-04T01:00:24.837,246,<postgresql>
1016,2,935,78576eea-b976-444d-ba0a-854f1bf51330,2008-08-04T01:00:24.837,246,"Attempting to insert an escape character into a table results in a warning and the string being truncated at the escape character. For example:

    create table EscapeTest (text varchar(50));

    insert into EscapeTest (text) values ('This will be inserted \n This will not be');

Produces the warning:

    WARNING:  nonstandard use of escape in a string literal

(Using PSQL 8.2)

Anyone know how to get around this?"
1019,2,938,51bc2832-18cc-451d-8fcd-a536bede28c5,2008-08-04T01:07:03.233,246,"Partially. The text is inserted, but the warning is still generated.

I found a discussion that indicated the text needed to be preceded with 'E', as such:

    insert into EscapeTest (text) values (E'This will be inserted \n This will not be');

This suppressed the warning, but still didn't insert the text. When I added the additional slash as Michael suggested, it worked.

As such:

    insert into EscapeTest (text) values (E'This will be inserted \\n This will not be');"
1020,2,939,aa7b65c4-db38-4c67-b0d7-6298e09c50a7,2008-08-04T01:07:07.633,244,"There is nothing I know of that can do this without you at least writing a little bit of code... You will need 2 separate library:

  - A CSV Parser Framework 
  - An XML Serialization Framework

The CSV parser I would recommend (unless you want to have a little bit of fun to write your own CSV Parser) is OpenCSV (A SourceForge Project for parsing CSV Data)

The XML Serialization Framework should be something that can scale in case you want to transform large (or huge) CSV file to XML: I recommend is the Sun Java Streaming XML Parser Framework (See [here][1]) which allows pull-parsing AND serialization.

  [1]: https://sjsxp.dev.java.net/"
1021,2,940,76f52533-2bc9-4ab5-ae96-d9a3b67b8a60,2008-08-04T01:07:14.760,243,"Very roughly and from memory since I don't have code on this laptop:

<pre>
using (OleDBConnection conn = new OleDbConnection())
{
  conn.ConnectionString = ""Whatever connection string"";
  using (OleDbCommand cmd = new OleDbCommand())
  {
    cmd.Connection = conn;
    cmd.CommandText = ""Select * from CoolTable"";
    using (OleDbDataReader dr = cmd.ExecuteReader())
    {
      while (dr.Read())
      {
        // do something like Console.WriteLine(dr[""column name""] as String);
      }
    }
  }
}
</pre>"
1022,2,942,31dbf497-02f5-4b26-a5b3-de2eaa3730bb,2008-08-04T01:13:06.247,206,"All editions of SQL Server 2000/2005/2008 support having multiple databases, each using their own collation sequence.  You don't need the Enterprise version.  

When you have a database that uses a collation sequence that is different from default collation for the database server, you will need to take some extra precautions if you use temporary tables and/or table variables.  Temp tables/variables live in the tempdb database, which uses the collation seqyuence used by by the master databases.  Just remember to use ""COLLATE database_default"" when defining character fields in the temp tables/variables.  I [blogged about that][1] not too long ago, if you want some more details.


  [1]: http://anotherlab.rajapet.net/2008/07/handling-collation-sequences-with.html"
1023,2,943,ad61d977-944c-4561-b1b8-35d724bb3cee,2008-08-04T01:14:57.367,91,"Cool.

I also found the documentation regarding the E:

[http://www.postgresql.org/docs/8.3/interactive/sql-syntax-lexical.html#SQL-SYNTAX-STRINGS][1]

> PostgreSQL also accepts ""escape"" string constants, which are an extension to the SQL standard. An escape string constant is specified by writing the letter E (upper or lower case) just before the opening single quote, e.g. E'foo'. (When continuing an escape string constant across lines, write E only before the first opening quote.) Within an escape string, a backslash character (\\) begins a C-like backslash escape sequence, in which the combination of backslash and following character(s) represents a special byte value. \\b is a backspace, \\f is a form feed, \\n is a newline, \\r is a carriage return, \\t is a tab. Also supported are \\digits, where digits represents an octal byte value, and \\xhexdigits, where hexdigits represents a hexadecimal byte value. (It is your responsibility that the byte sequences you create are valid characters in the server character set encoding.) Any other character following a backslash is taken literally. Thus, to include a backslash character, write two backslashes (\\\\). Also, a single quote can be included in an escape string by writing \\', in addition to the normal way of ''.


  [1]: http://www.postgresql.org/docs/8.3/interactive/sql-syntax-lexical.html#SQL-SYNTAX-STRINGS"
1024,2,881,2eab1495-0bd4-434c-9f86-08e7ead5a64f,2008-08-03T22:52:17.593,58,"PHP variables are passed by value, but there is a way to pass them by reference.

Therefor, the following code:

    $aVar = ""test"";
    
    $aNewVar = $aVar;
    
    $aNewVar = ""newTest"";
    
    print ($aNewVar . "" "" . $aVar);

would output ""newTest test"", NOT ""newTest newTest"". If PHP where pass by reference, it would output ""newTest newTest"". You can pass by reference by doing the following:


    $aVar = ""test"";
    $aNewVar = $aVar;
    $bNewVar = &$aVar;
    $bNewVar = ""blah"";
    $cNewVar = &$aVar;
    $aVar = ""newest"";

     print ($aVar . "" "" . $aNewVar . "" "" . $bNewVar . "" "" . $cNewVar);


The code would print out:

newest test newest newest

Because bNewVar and cNewVar are all just references back to aVar, whenever you change any one of them, all three are changed.

You can see a better explanation here:

[http://www.phppatterns.com/docs/develop/php_and_variable_references][1]


  [1]:  http://www.phppatterns.com/docs/develop/php_and_variable_references"
1025,5,881,ee011e80-0bdd-4ab7-ac99-3be8dc5cd973,2008-08-04T00:53:54.820,58,"PHP variables are assigned by value, passed to functions by value, and when containing/representing objects are passed by reference.

Assigned by value/reference example:

    $var1 = ""test"";
    $var2 = $var1;
    $var2 = ""new test"";
    $var3 = &$var2;
    $var3 = ""final test"";
    
    print (""var1: $var1, var2: $var2, var3: $var3);

would output ""var1: test, var2: final test, var3: final test"".

Passed by value/reference exampe:

    $var1 = ""foo"";
    $var2 = ""bar"";
    
    changeThem($var1, $var2);
    
    print ""var1: $var1, var2: $var2"";
    
    function changeThem($var1, &$var2){
        $var1 = ""FOO"";
        $var2 = ""BAR"";
    }

would output: ""var1: foo, var2 BAR"".

Object passed by reference exampe:

    class Foo{
     public $var1;
    
     function __construct(){
      $this->var1 = ""foo"";
     }
    
     public function printFoo(){
      print $this->var1;
     }
    }
    
    
    $foo = new Foo();
    
    changeFoo($foo);
    
    $foo->printFoo();
    
    function changeFoo($foo){
     $foo->var1 = ""FOO"";
    }

Would output: ""FOO""

(that last example could be better probably...)"
1026,5,881,c8bc305c-4a13-4fd5-8719-4fb24e20e234,2008-08-04T01:16:38.597,58,"PHP variables are assigned by value, passed to functions by value, and when containing/representing objects are passed by reference. You can force variables to pass by reference using an &

Assigned by value/reference example:

    $var1 = ""test"";
    $var2 = $var1;
    $var2 = ""new test"";
    $var3 = &$var2;
    $var3 = ""final test"";
    
    print (""var1: $var1, var2: $var2, var3: $var3);

would output ""var1: test, var2: final test, var3: final test"".

Passed by value/reference exampe:

    $var1 = ""foo"";
    $var2 = ""bar"";
    
    changeThem($var1, $var2);
    
    print ""var1: $var1, var2: $var2"";
    
    function changeThem($var1, &$var2){
        $var1 = ""FOO"";
        $var2 = ""BAR"";
    }

would output: ""var1: foo, var2 BAR"".

Object passed by reference exampe:

    class Foo{
     public $var1;
    
     function __construct(){
      $this->var1 = ""foo"";
     }
    
     public function printFoo(){
      print $this->var1;
     }
    }
    
    
    $foo = new Foo();
    
    changeFoo($foo);
    
    $foo->printFoo();
    
    function changeFoo($foo){
     $foo->var1 = ""FOO"";
    }

Would output: ""FOO""

(that last example could be better probably...)"
1033,2,950,b868d59e-8bd3-429d-9a2a-0921dc6e223e,2008-08-04T01:29:18.307,206,"You can upgrade 6.5 to SQL Server 2000.  You may have an easier time getting a hold of SQL Server or the 2000 version of the MSDE.  Microsoft has a page on [going from 6.5 to 2000][1].  Once you have the database in 2000 format, SQL Server 2005 will have no trouble upgrading it to the 2005 format.  

If you don't have SQL Server 2000, you can [download the MSDE 2000][2] version directly from Microsoft.


  [1]: http://www.microsoft.com/technet/prodtechnol/sql/2000/deploy/sqlugrd.mspx#EQFAC
  [2]: http://www.microsoft.com/downloads/details.aspx?familyid=413744D1-A0BC-479F-BAFA-E4B278EB9147&displaylang=en"
1034,2,951,0625ffdb-59d0-4464-8007-d235ba68bc11,2008-08-04T01:31:31.157,49,"@Goyuix -- that's excellent for something written from memory.
tested it here -- found the connection wasn't opened. Otherwise very nice.

    using System.Data.OleDb;
    ...

    using (OleDbConnection conn = new OleDbConnection())
    {
        conn.ConnectionString = ""Provider=sqloledb;Data Source=yourServername\\yourInstance;Initial Catalog=databaseName;Integrated Security=SSPI;"";
        using (OleDbCommand cmd = new OleDbCommand())
        {
            conn.Open();
            cmd.Connection = conn;
            cmd.CommandText = ""Select * from yourTable"";
            using (OleDbDataReader dr = cmd.ExecuteReader())
            {
                while (dr.Read())
                {
                    Console.WriteLine(dr[""columnName""]);
                }
            }
        }
    }"
1063,2,971,69a79e23-ec50-4be4-accb-ebf39caac7e4,2008-08-04T02:14:59.477,101,"Encoding flash video is actually very easy with ffmpeg.  You can use one command to convert from just about any video format, ffmpeg is smart enough to figure the rest out, and it'll use every processor on your machine.  Invoking it is easy:

    ffmpeg -i input.avi output.flv

ffmpeg will guess at the bitrate you want, but if you'd like to specify one, you can use the -b option, so `-b 500000` is 500kbps for example.  There's a ton of options of course, but I generally get good results without much tinkering.  This is a good place to start if you're looking for more options: [video options][1].

You don't need a special web server to show flash video.  I've done just fine by simply pushing .flv files up to a standard web server, and linking to them with a good swf player, like [flowplayer][2].

WMVs are fine if you can be sure that all of your users will always use [a recent, up to date version of] Windows only, but even then, Flash is often a better fit for the web.  The player is even extremely skinnable and can be controlled with javascript.

  [1]: http://ffmpeg.mplayerhq.hu/ffmpeg-doc.html#SEC9
  [2]: http://flowplayer.org/"
1069,2,981,1e0cfd27-f982-4b68-a08b-9b904879e7c4,2008-08-04T02:30:09.227,116,"The database will do this for you.  Look at ""select ... for update"", which is designed just for this kind of thing.  It will give you a write lock on the selected rows, which you can then commit or roll back."
1070,2,982,38a06653-cb25-4292-8617-9b6c933392a5,2008-08-04T02:31:13.250,200,"In Python monkey patching generally works by overwriting a class or functions signature with your own. Below is an example from the [Zope Wiki][1]:

    from SomeOtherProduct.SomeModule import SomeClass
    def speak(self):
       return ""ook ook eee eee eee!""
    SomeClass.speak = speak

That code will overwrite/create a method called speak on the class. In Jeff Atwood's [recent post on monkey patching][2]. He shows an example in C# 3.0 which is the current language I use for work.


  [1]: http://wiki.zope.org/zope2/MonkeyPatch
  [2]: http://www.codinghorror.com/blog/archives/001151.html"
1076,2,986,1c57023e-686b-4a2e-ae36-b9d8e835f1de,2008-08-04T02:45:07.717,1,"is this a console app or a winforms app? If it's a .NET 1.1 console app this is, sadly, by design -- it's confirmed by a MSFT dev in the [second blog post you referenced](http://www.codinghorror.com/blog/archives/000216.html):

> BTW, on my 1.1 machine the example from MSDN does have the expected output; it's just that the second line doesn't show up until after you've attached a debugger (or not). In v2 we've flipped things around so that the UnhandledException event fires before the debugger attaches, which seems to be what most people expect.

Sounds like .NET 2.0 does this better (thank goodness), but honestly, I never had time to go back and check."
1079,2,990,545c60d4-d7c0-4e4d-95fb-3814d5663533,2008-08-04T02:54:15.683,233,"It's a WinForms app. The exceptions that are caught by Application.ThreadException work fine, and I don't get the ugly .NET exception box (OK to terminate, cancel to debug? who came up with that??).

I was getting some exceptions that weren't being caught by that and ended up going to the AppDomain.UnhandledException event that were causing problems. I think I've caught most of those exceptions and I am displaying them in our nice error box now.

So I'll just have to hope there are not some other circumstances that would cause exceptions to not be caught by the Application.ThreadException handler."
1104,1,1005,40bfbbe0-c52f-4b68-954e-5c2b7d32702b,2008-08-04T03:34:02.860,85,get root permissions on a file inside of vi?
1105,3,1005,40bfbbe0-c52f-4b68-954e-5c2b7d32702b,2008-08-04T03:34:02.860,85,<linux><unix><vi>
1106,2,1005,40bfbbe0-c52f-4b68-954e-5c2b7d32702b,2008-08-04T03:34:02.860,85,"Often while editing config files, I'll open one with vi and then when I go to save it realize that I didn't type

    sudo vi filename

Is there any way to give vi sudo privileges to save the file? I seem to recall seeing something about this while looking up some stuff about vi a while ago, but now I can't find it."
1107,2,1006,e1974686-2f24-4af4-9e01-2a02e2a5f1ed,2008-08-04T03:39:31.163,55,"A quick Google seems to give this advice:

1. Don't try to edit if it's read-only.
1. You might be able to change the permissions on the file. (Whether or not it will let you save is up to experimentation.)
1. If you still edited anyway, save to a temporary file and then move it.

<http://ubuntuforums.org/showthread.php?t=782136>"
1111,2,1012,5d920d57-99c4-4a2b-b058-7cdaa800b1e5,2008-08-04T04:04:52.110,13,"Ryan's advice is generally good, however, if following step 3, don't move the temporary file; it'll have the wrong ownership and permissions. Instead, `sudoedit` the correct file and read in the contents (using `:r` or the like) of the temporary file.

If following step 2, use `:w!` to force the file to be written."
1112,1,1010,d62e1e30-e698-40be-8dff-60fbb3519ad1,2008-08-04T03:59:42.557,67,"How to get the value of built, encoded ViewState?"
1113,3,1010,d62e1e30-e698-40be-8dff-60fbb3519ad1,2008-08-04T03:59:42.557,67,<c#><asp.net>
1114,2,1010,d62e1e30-e698-40be-8dff-60fbb3519ad1,2008-08-04T03:59:42.557,67,"I need to grab the base64-encoded representation of the ViewState. Obviously this would not be available until fairly late in the request lifecycle, which is OK.

For example, if the output of the page includes:

    <input type=""hidden"" name=""__VIEWSTATE"" id=""__VIEWSTATE"" value=""/wEPDwUJODU0Njc5MD...=="" />

I need a way on the server side to get the value ""/wEPDwUJODU0Njc5MD...=="""
1115,5,1010,c71e5aad-b320-480d-9e46-7bf1ea77664c,2008-08-04T04:09:41.040,67,"I need to grab the base64-encoded representation of the ViewState. Obviously this would not be available until fairly late in the request lifecycle, which is OK.

For example, if the output of the page includes:

    <input type=""hidden"" name=""__VIEWSTATE"" id=""__VIEWSTATE"" value=""/wEPDwUJODU0Njc5MD...=="" />

I need a way on the server side to get the value ""/wEPDwUJODU0Njc5MD...==""

To clarify, I need this value when the page is being rendered, not on PostBack. e.g. I need to know the ViewState value that is being *sent* to the client, not the ViewState I'm getting back from them."
1121,2,1016,60da1066-ebfd-45ee-82cc-f69c833cefb1,2008-08-04T04:31:02.557,1,"Oh, in WinForms you definitely should be able to get it to work. The only thing you have to watch out for is things happening on different threads.

I have an old CodeProject article here which should help:

<http://www.codeproject.com/KB/exception/ExceptionHandling.aspx>"
1127,2,1022,50335000-7b02-4044-9fe8-1267c19c6670,2008-08-04T04:45:05.367,93,"That's definitely a good way to do it.  But you if you happen to be using a database that supports LINQ to SQL, it can be a lot more fun.  It can look something like this:

    MyDB db = new MyDB(""Data Source=..."");
    var q = from db.MyTable
            select c;
    foreach (var c in q)
      Console.WriteLine(c.MyField.ToString());"
1128,2,1023,39ddbe7d-487c-4378-998b-6d48a031571b,2008-08-04T04:45:12.497,231,"The CCNetArtifactDirectory is passed to the MSBuild by default, so you dont need to worry about it. MSBuild will place the build output in the ""bin location"" relevant to the working directory that you have specified.

    <executable>c:\WINDOWS\Microsoft.NET\Framework\v3.5\MSBuild.exe</executable> 
    <workingDirectory>C:\data\projects\FooSolution\</workingDirectory> 
    <projectFile>FooSolution.sln</projectFile> 
    <buildArgs>/noconsolelogger /p:Configuration=Debug </buildArgs>

So in the above example your build output will be put in C:\data\projects\FooSolution\[ProjectName]\bin\Debug. Should you want to output to a different location you may want to look at of the <publishers> tag in CCNET.

    <publishers>
        <xmllogger />
        <buildpublisher>          
            <sourceDir>C:\data\projects\FooSolution\FooProject\bin\Debug</sourceDir>
            <publishDir>C:\published\FooSolution\</publishDir>
            <useLabelSubDirectory>false</useLabelSubDirectory>
        </buildpublisher>
    </publishers>

This will allow you to publish your output to a different location."
